,Port Name,State,Port Code,Border,Date,Measure,Value,Location,WeatherURL,Max_Avg_Temp,Avg_Avg_Temp,Min_Avg_Temp
10137,madawaska,Maine,109,US-Canada Border,11/1/2012 0:00,Truck Containers Full,557,POINT (-68.33 47.36),https://www.wunderground.com/history/monthly/us/me/madawaska/KPQI,53.48,40.38,33.13
10138,madawaska,Maine,109,US-Canada Border,11/1/2012 0:00,Personal Vehicle Passengers,62075,POINT (-68.33 47.36),https://www.wunderground.com/history/monthly/us/me/madawaska/KPQI,53.48,40.38,33.13
10139,madawaska,Maine,109,US-Canada Border,11/1/2012 0:00,Train Passengers,0,POINT (-68.33 47.36),https://www.wunderground.com/history/monthly/us/me/madawaska/KPQI,53.48,40.38,33.13
10140,madawaska,Maine,109,US-Canada Border,11/1/2012 0:00,Buses,3,POINT (-68.33 47.36),https://www.wunderground.com/history/monthly/us/me/madawaska/KPQI,53.48,40.38,33.13
10141,madawaska,Maine,109,US-Canada Border,11/1/2012 0:00,Bus Passengers,26,POINT (-68.33 47.36),https://www.wunderground.com/history/monthly/us/me/madawaska/KPQI,53.48,40.38,33.13
10142,madawaska,Maine,109,US-Canada Border,11/1/2012 0:00,Pedestrians,119,POINT (-68.33 47.36),https://www.wunderground.com/history/monthly/us/me/madawaska/KPQI,53.48,40.38,33.13
10143,madawaska,Maine,109,US-Canada Border,11/1/2012 0:00,Personal Vehicles,50896,POINT (-68.33 47.36),https://www.wunderground.com/history/monthly/us/me/madawaska/KPQI,53.48,40.38,33.13
10144,madawaska,Maine,109,US-Canada Border,11/1/2012 0:00,Rail Containers Empty,0,POINT (-68.33 47.36),https://www.wunderground.com/history/monthly/us/me/madawaska/KPQI,53.48,40.38,33.13
10145,ogdensburg,New York,701,US-Canada Border,11/1/2012 0:00,Trucks,3018,POINT (-75.46 44.73),https://www.wunderground.com/history/monthly/us/nj/ogdensburg/KTEB,52.7,47.68,45.06
10146,ogdensburg,New York,701,US-Canada Border,11/1/2012 0:00,Buses,12,POINT (-75.46 44.73),https://www.wunderground.com/history/monthly/us/nj/ogdensburg/KTEB,52.7,47.68,45.06
10147,ogdensburg,New York,701,US-Canada Border,11/1/2012 0:00,Truck Containers Full,3018,POINT (-75.46 44.73),https://www.wunderground.com/history/monthly/us/nj/ogdensburg/KTEB,52.7,47.68,45.06
10148,ogdensburg,New York,701,US-Canada Border,11/1/2012 0:00,Personal Vehicles,32402,POINT (-75.46 44.73),https://www.wunderground.com/history/monthly/us/nj/ogdensburg/KTEB,52.7,47.68,45.06
10149,ogdensburg,New York,701,US-Canada Border,11/1/2012 0:00,Train Passengers,0,POINT (-75.46 44.73),https://www.wunderground.com/history/monthly/us/nj/ogdensburg/KTEB,52.7,47.68,45.06
10150,ogdensburg,New York,701,US-Canada Border,11/1/2012 0:00,Rail Containers Full,0,POINT (-75.46 44.73),https://www.wunderground.com/history/monthly/us/nj/ogdensburg/KTEB,52.7,47.68,45.06
10151,ogdensburg,New York,701,US-Canada Border,11/1/2012 0:00,Trains,0,POINT (-75.46 44.73),https://www.wunderground.com/history/monthly/us/nj/ogdensburg/KTEB,52.7,47.68,45.06
10152,ogdensburg,New York,701,US-Canada Border,11/1/2012 0:00,Pedestrians,0,POINT (-75.46 44.73),https://www.wunderground.com/history/monthly/us/nj/ogdensburg/KTEB,52.7,47.68,45.06
10153,ogdensburg,New York,701,US-Canada Border,11/1/2012 0:00,Truck Containers Empty,584,POINT (-75.46 44.73),https://www.wunderground.com/history/monthly/us/nj/ogdensburg/KTEB,52.7,47.68,45.06
10154,ogdensburg,New York,701,US-Canada Border,11/1/2012 0:00,Personal Vehicle Passengers,62822,POINT (-75.46 44.73),https://www.wunderground.com/history/monthly/us/nj/ogdensburg/KTEB,52.7,47.68,45.06
10155,ogdensburg,New York,701,US-Canada Border,11/1/2012 0:00,Rail Containers Empty,0,POINT (-75.46 44.73),https://www.wunderground.com/history/monthly/us/nj/ogdensburg/KTEB,52.7,47.68,45.06
10156,ogdensburg,New York,701,US-Canada Border,11/1/2012 0:00,Bus Passengers,467,POINT (-75.46 44.73),https://www.wunderground.com/history/monthly/us/nj/ogdensburg/KTEB,52.7,47.68,45.06
10157,roma,Texas,2310,US-Mexico Border,11/1/2012 0:00,Train Passengers,0,POINT (-99.02 26.4),https://www.wunderground.com/history/monthly/us/tx/roma/KMFE,67.08,64.71,62.56
10158,roma,Texas,2310,US-Mexico Border,11/1/2012 0:00,Personal Vehicles,56419,POINT (-99.02 26.4),https://www.wunderground.com/history/monthly/us/tx/roma/KMFE,67.08,64.71,62.56
10159,roma,Texas,2310,US-Mexico Border,11/1/2012 0:00,Personal Vehicle Passengers,108012,POINT (-99.02 26.4),https://www.wunderground.com/history/monthly/us/tx/roma/KMFE,67.08,64.71,62.56
10160,roma,Texas,2310,US-Mexico Border,11/1/2012 0:00,Bus Passengers,1043,POINT (-99.02 26.4),https://www.wunderground.com/history/monthly/us/tx/roma/KMFE,67.08,64.71,62.56
10161,roma,Texas,2310,US-Mexico Border,11/1/2012 0:00,Truck Containers Empty,240,POINT (-99.02 26.4),https://www.wunderground.com/history/monthly/us/tx/roma/KMFE,67.08,64.71,62.56
10162,roma,Texas,2310,US-Mexico Border,11/1/2012 0:00,Trucks,547,POINT (-99.02 26.4),https://www.wunderground.com/history/monthly/us/tx/roma/KMFE,67.08,64.71,62.56
10163,roma,Texas,2310,US-Mexico Border,11/1/2012 0:00,Rail Containers Empty,0,POINT (-99.02 26.4),https://www.wunderground.com/history/monthly/us/tx/roma/KMFE,67.08,64.71,62.56
10164,roma,Texas,2310,US-Mexico Border,11/1/2012 0:00,Buses,40,POINT (-99.02 26.4),https://www.wunderground.com/history/monthly/us/tx/roma/KMFE,67.08,64.71,62.56
10165,roma,Texas,2310,US-Mexico Border,11/1/2012 0:00,Rail Containers Full,0,POINT (-99.02 26.4),https://www.wunderground.com/history/monthly/us/tx/roma/KMFE,67.08,64.71,62.56
10166,roma,Texas,2310,US-Mexico Border,11/1/2012 0:00,Truck Containers Full,308,POINT (-99.02 26.4),https://www.wunderground.com/history/monthly/us/tx/roma/KMFE,67.08,64.71,62.56
10167,roma,Texas,2310,US-Mexico Border,11/1/2012 0:00,Trains,0,POINT (-99.02 26.4),https://www.wunderground.com/history/monthly/us/tx/roma/KMFE,67.08,64.71,62.56
10168,roma,Texas,2310,US-Mexico Border,11/1/2012 0:00,Pedestrians,23513,POINT (-99.02 26.4),https://www.wunderground.com/history/monthly/us/tx/roma/KMFE,67.08,64.71,62.56
10169,tecate,California,2505,US-Mexico Border,11/1/2012 0:00,Rail Containers Empty,0,POINT (-116.63 32.58),https://www.wunderground.com/history/monthly/us/ca/tecate/MMTJ,65.04,63.43,62.38
10170,tecate,California,2505,US-Mexico Border,11/1/2012 0:00,Trucks,3376,POINT (-116.63 32.58),https://www.wunderground.com/history/monthly/us/ca/tecate/MMTJ,65.04,63.43,62.38
10171,tecate,California,2505,US-Mexico Border,11/1/2012 0:00,Pedestrians,60370,POINT (-116.63 32.58),https://www.wunderground.com/history/monthly/us/ca/tecate/MMTJ,65.04,63.43,62.38
10172,tecate,California,2505,US-Mexico Border,11/1/2012 0:00,Truck Containers Full,1758,POINT (-116.63 32.58),https://www.wunderground.com/history/monthly/us/ca/tecate/MMTJ,65.04,63.43,62.38
10173,tecate,California,2505,US-Mexico Border,11/1/2012 0:00,Personal Vehicle Passengers,115489,POINT (-116.63 32.58),https://www.wunderground.com/history/monthly/us/ca/tecate/MMTJ,65.04,63.43,62.38
10174,tecate,California,2505,US-Mexico Border,11/1/2012 0:00,Rail Containers Full,0,POINT (-116.63 32.58),https://www.wunderground.com/history/monthly/us/ca/tecate/MMTJ,65.04,63.43,62.38
10175,tecate,California,2505,US-Mexico Border,11/1/2012 0:00,Train Passengers,0,POINT (-116.63 32.58),https://www.wunderground.com/history/monthly/us/ca/tecate/MMTJ,65.04,63.43,62.38
10176,tecate,California,2505,US-Mexico Border,11/1/2012 0:00,Truck Containers Empty,1627,POINT (-116.63 32.58),https://www.wunderground.com/history/monthly/us/ca/tecate/MMTJ,65.04,63.43,62.38
10177,tecate,California,2505,US-Mexico Border,11/1/2012 0:00,Buses,5,POINT (-116.63 32.58),https://www.wunderground.com/history/monthly/us/ca/tecate/MMTJ,65.04,63.43,62.38
10178,tecate,California,2505,US-Mexico Border,11/1/2012 0:00,Bus Passengers,45,POINT (-116.63 32.58),https://www.wunderground.com/history/monthly/us/ca/tecate/MMTJ,65.04,63.43,62.38
10179,tecate,California,2505,US-Mexico Border,11/1/2012 0:00,Personal Vehicles,59929,POINT (-116.63 32.58),https://www.wunderground.com/history/monthly/us/ca/tecate/MMTJ,65.04,63.43,62.38
10180,tecate,California,2505,US-Mexico Border,11/1/2012 0:00,Trains,0,POINT (-116.63 32.58),https://www.wunderground.com/history/monthly/us/ca/tecate/MMTJ,65.04,63.43,62.38
10181,ambrose,North Dakota,3410,US-Canada Border,11/1/2012 0:00,Personal Vehicle Passengers,212,POINT (-103.49 49),https://www.wunderground.com/history/monthly/us/nd/ambrose/KISN,,,
10182,ambrose,North Dakota,3410,US-Canada Border,11/1/2012 0:00,Bus Passengers,0,POINT (-103.49 49),https://www.wunderground.com/history/monthly/us/nd/ambrose/KISN,,,
10183,ambrose,North Dakota,3410,US-Canada Border,11/1/2012 0:00,Truck Containers Empty,7,POINT (-103.49 49),https://www.wunderground.com/history/monthly/us/nd/ambrose/KISN,,,
10184,ambrose,North Dakota,3410,US-Canada Border,11/1/2012 0:00,Rail Containers Full,0,POINT (-103.49 49),https://www.wunderground.com/history/monthly/us/nd/ambrose/KISN,,,
10185,ambrose,North Dakota,3410,US-Canada Border,11/1/2012 0:00,Rail Containers Empty,0,POINT (-103.49 49),https://www.wunderground.com/history/monthly/us/nd/ambrose/KISN,,,
10186,ambrose,North Dakota,3410,US-Canada Border,11/1/2012 0:00,Trains,0,POINT (-103.49 49),https://www.wunderground.com/history/monthly/us/nd/ambrose/KISN,,,
10187,ambrose,North Dakota,3410,US-Canada Border,11/1/2012 0:00,Truck Containers Full,0,POINT (-103.49 49),https://www.wunderground.com/history/monthly/us/nd/ambrose/KISN,,,
10188,ambrose,North Dakota,3410,US-Canada Border,11/1/2012 0:00,Train Passengers,0,POINT (-103.49 49),https://www.wunderground.com/history/monthly/us/nd/ambrose/KISN,,,
10189,ambrose,North Dakota,3410,US-Canada Border,11/1/2012 0:00,Buses,0,POINT (-103.49 49),https://www.wunderground.com/history/monthly/us/nd/ambrose/KISN,,,
10190,ambrose,North Dakota,3410,US-Canada Border,11/1/2012 0:00,Pedestrians,0,POINT (-103.49 49),https://www.wunderground.com/history/monthly/us/nd/ambrose/KISN,,,
10191,ambrose,North Dakota,3410,US-Canada Border,11/1/2012 0:00,Trucks,6,POINT (-103.49 49),https://www.wunderground.com/history/monthly/us/nd/ambrose/KISN,,,
10192,ambrose,North Dakota,3410,US-Canada Border,11/1/2012 0:00,Personal Vehicles,121,POINT (-103.49 49),https://www.wunderground.com/history/monthly/us/nd/ambrose/KISN,,,
10193,blaine,Washington,3004,US-Canada Border,11/1/2012 0:00,Train Passengers,3740,POINT (-122.74 49),https://www.wunderground.com/history/monthly/us/wa/blaine/KBLI,44.2,41.64,40.08
10194,blaine,Washington,3004,US-Canada Border,11/1/2012 0:00,Truck Containers Full,18037,POINT (-122.74 49),https://www.wunderground.com/history/monthly/us/wa/blaine/KBLI,44.2,41.64,40.08
10195,blaine,Washington,3004,US-Canada Border,11/1/2012 0:00,Buses,1074,POINT (-122.74 49),https://www.wunderground.com/history/monthly/us/wa/blaine/KBLI,44.2,41.64,40.08
10196,blaine,Washington,3004,US-Canada Border,11/1/2012 0:00,Personal Vehicle Passengers,709984,POINT (-122.74 49),https://www.wunderground.com/history/monthly/us/wa/blaine/KBLI,44.2,41.64,40.08
10197,blaine,Washington,3004,US-Canada Border,11/1/2012 0:00,Truck Containers Empty,8415,POINT (-122.74 49),https://www.wunderground.com/history/monthly/us/wa/blaine/KBLI,44.2,41.64,40.08
10198,blaine,Washington,3004,US-Canada Border,11/1/2012 0:00,Rail Containers Full,4571,POINT (-122.74 49),https://www.wunderground.com/history/monthly/us/wa/blaine/KBLI,44.2,41.64,40.08
10199,blaine,Washington,3004,US-Canada Border,11/1/2012 0:00,Personal Vehicles,372544,POINT (-122.74 49),https://www.wunderground.com/history/monthly/us/wa/blaine/KBLI,44.2,41.64,40.08
10200,blaine,Washington,3004,US-Canada Border,11/1/2012 0:00,Rail Containers Empty,5465,POINT (-122.74 49),https://www.wunderground.com/history/monthly/us/wa/blaine/KBLI,44.2,41.64,40.08
10201,blaine,Washington,3004,US-Canada Border,11/1/2012 0:00,Trucks,28748,POINT (-122.74 49),https://www.wunderground.com/history/monthly/us/wa/blaine/KBLI,44.2,41.64,40.08
10202,blaine,Washington,3004,US-Canada Border,11/1/2012 0:00,Bus Passengers,21851,POINT (-122.74 49),https://www.wunderground.com/history/monthly/us/wa/blaine/KBLI,44.2,41.64,40.08
10203,blaine,Washington,3004,US-Canada Border,11/1/2012 0:00,Trains,144,POINT (-122.74 49),https://www.wunderground.com/history/monthly/us/wa/blaine/KBLI,44.2,41.64,40.08
10204,blaine,Washington,3004,US-Canada Border,11/1/2012 0:00,Pedestrians,0,POINT (-122.74 49),https://www.wunderground.com/history/monthly/us/wa/blaine/KBLI,44.2,41.64,40.08
10205,raymond,Montana,3301,US-Canada Border,11/1/2012 0:00,Truck Containers Full,902,POINT (-104.57 49),https://www.wunderground.com/history/monthly/us/mt/raymond/KISN,,,
10206,raymond,Montana,3301,US-Canada Border,11/1/2012 0:00,Truck Containers Empty,480,POINT (-104.57 49),https://www.wunderground.com/history/monthly/us/mt/raymond/KISN,,,
10207,raymond,Montana,3301,US-Canada Border,11/1/2012 0:00,Bus Passengers,32,POINT (-104.57 49),https://www.wunderground.com/history/monthly/us/mt/raymond/KISN,,,
10208,raymond,Montana,3301,US-Canada Border,11/1/2012 0:00,Personal Vehicle Passengers,3129,POINT (-104.57 49),https://www.wunderground.com/history/monthly/us/mt/raymond/KISN,,,
10209,raymond,Montana,3301,US-Canada Border,11/1/2012 0:00,Rail Containers Empty,0,POINT (-104.57 49),https://www.wunderground.com/history/monthly/us/mt/raymond/KISN,,,
10210,raymond,Montana,3301,US-Canada Border,11/1/2012 0:00,Pedestrians,0,POINT (-104.57 49),https://www.wunderground.com/history/monthly/us/mt/raymond/KISN,,,
10211,raymond,Montana,3301,US-Canada Border,11/1/2012 0:00,Train Passengers,0,POINT (-104.57 49),https://www.wunderground.com/history/monthly/us/mt/raymond/KISN,,,
10212,raymond,Montana,3301,US-Canada Border,11/1/2012 0:00,Buses,1,POINT (-104.57 49),https://www.wunderground.com/history/monthly/us/mt/raymond/KISN,,,
10213,raymond,Montana,3301,US-Canada Border,11/1/2012 0:00,Trains,0,POINT (-104.57 49),https://www.wunderground.com/history/monthly/us/mt/raymond/KISN,,,
10214,raymond,Montana,3301,US-Canada Border,11/1/2012 0:00,Rail Containers Full,0,POINT (-104.57 49),https://www.wunderground.com/history/monthly/us/mt/raymond/KISN,,,
10215,raymond,Montana,3301,US-Canada Border,11/1/2012 0:00,Personal Vehicles,1757,POINT (-104.57 49),https://www.wunderground.com/history/monthly/us/mt/raymond/KISN,,,
10216,raymond,Montana,3301,US-Canada Border,11/1/2012 0:00,Trucks,1407,POINT (-104.57 49),https://www.wunderground.com/history/monthly/us/mt/raymond/KISN,,,
10217,hidalgo,Texas,2305,US-Mexico Border,11/1/2012 0:00,Personal Vehicle Passengers,807532,POINT (-98.27 26.1),https://www.wunderground.com/history/monthly/us/tx/hidalgo/KMFE,67.08,64.71,62.56
10218,hidalgo,Texas,2305,US-Mexico Border,11/1/2012 0:00,Train Passengers,0,POINT (-98.27 26.1),https://www.wunderground.com/history/monthly/us/tx/hidalgo/KMFE,67.08,64.71,62.56
10219,hidalgo,Texas,2305,US-Mexico Border,11/1/2012 0:00,Personal Vehicles,401227,POINT (-98.27 26.1),https://www.wunderground.com/history/monthly/us/tx/hidalgo/KMFE,67.08,64.71,62.56
10220,hidalgo,Texas,2305,US-Mexico Border,11/1/2012 0:00,Trucks,41423,POINT (-98.27 26.1),https://www.wunderground.com/history/monthly/us/tx/hidalgo/KMFE,67.08,64.71,62.56
10221,hidalgo,Texas,2305,US-Mexico Border,11/1/2012 0:00,Bus Passengers,27074,POINT (-98.27 26.1),https://www.wunderground.com/history/monthly/us/tx/hidalgo/KMFE,67.08,64.71,62.56
10222,hidalgo,Texas,2305,US-Mexico Border,11/1/2012 0:00,Pedestrians,186240,POINT (-98.27 26.1),https://www.wunderground.com/history/monthly/us/tx/hidalgo/KMFE,67.08,64.71,62.56
10223,hidalgo,Texas,2305,US-Mexico Border,11/1/2012 0:00,Truck Containers Empty,11522,POINT (-98.27 26.1),https://www.wunderground.com/history/monthly/us/tx/hidalgo/KMFE,67.08,64.71,62.56
10224,hidalgo,Texas,2305,US-Mexico Border,11/1/2012 0:00,Rail Containers Empty,0,POINT (-98.27 26.1),https://www.wunderground.com/history/monthly/us/tx/hidalgo/KMFE,67.08,64.71,62.56
10225,hidalgo,Texas,2305,US-Mexico Border,11/1/2012 0:00,Trains,0,POINT (-98.27 26.1),https://www.wunderground.com/history/monthly/us/tx/hidalgo/KMFE,67.08,64.71,62.56
10226,hidalgo,Texas,2305,US-Mexico Border,11/1/2012 0:00,Buses,1716,POINT (-98.27 26.1),https://www.wunderground.com/history/monthly/us/tx/hidalgo/KMFE,67.08,64.71,62.56
10227,hidalgo,Texas,2305,US-Mexico Border,11/1/2012 0:00,Rail Containers Full,0,POINT (-98.27 26.1),https://www.wunderground.com/history/monthly/us/tx/hidalgo/KMFE,67.08,64.71,62.56
10228,hidalgo,Texas,2305,US-Mexico Border,11/1/2012 0:00,Truck Containers Full,29950,POINT (-98.27 26.1),https://www.wunderground.com/history/monthly/us/tx/hidalgo/KMFE,67.08,64.71,62.56
10229,sarles,North Dakota,3409,US-Canada Border,11/1/2012 0:00,Trains,0,POINT (-98.94 49),https://www.wunderground.com/history/monthly/us/nd/sarles/KDVL,32.08,31.87,31.72
10230,sarles,North Dakota,3409,US-Canada Border,11/1/2012 0:00,Personal Vehicle Passengers,553,POINT (-98.94 49),https://www.wunderground.com/history/monthly/us/nd/sarles/KDVL,32.08,31.87,31.72
10231,sarles,North Dakota,3409,US-Canada Border,11/1/2012 0:00,Trucks,239,POINT (-98.94 49),https://www.wunderground.com/history/monthly/us/nd/sarles/KDVL,32.08,31.87,31.72
10232,sarles,North Dakota,3409,US-Canada Border,11/1/2012 0:00,Train Passengers,0,POINT (-98.94 49),https://www.wunderground.com/history/monthly/us/nd/sarles/KDVL,32.08,31.87,31.72
10233,sarles,North Dakota,3409,US-Canada Border,11/1/2012 0:00,Buses,6,POINT (-98.94 49),https://www.wunderground.com/history/monthly/us/nd/sarles/KDVL,32.08,31.87,31.72
10234,sarles,North Dakota,3409,US-Canada Border,11/1/2012 0:00,Rail Containers Full,0,POINT (-98.94 49),https://www.wunderground.com/history/monthly/us/nd/sarles/KDVL,32.08,31.87,31.72
10235,sarles,North Dakota,3409,US-Canada Border,11/1/2012 0:00,Pedestrians,0,POINT (-98.94 49),https://www.wunderground.com/history/monthly/us/nd/sarles/KDVL,32.08,31.87,31.72
10236,sarles,North Dakota,3409,US-Canada Border,11/1/2012 0:00,Truck Containers Empty,159,POINT (-98.94 49),https://www.wunderground.com/history/monthly/us/nd/sarles/KDVL,32.08,31.87,31.72
10237,sarles,North Dakota,3409,US-Canada Border,11/1/2012 0:00,Rail Containers Empty,0,POINT (-98.94 49),https://www.wunderground.com/history/monthly/us/nd/sarles/KDVL,32.08,31.87,31.72
10238,sarles,North Dakota,3409,US-Canada Border,11/1/2012 0:00,Truck Containers Full,99,POINT (-98.94 49),https://www.wunderground.com/history/monthly/us/nd/sarles/KDVL,32.08,31.87,31.72
10239,sarles,North Dakota,3409,US-Canada Border,11/1/2012 0:00,Bus Passengers,40,POINT (-98.94 49),https://www.wunderground.com/history/monthly/us/nd/sarles/KDVL,32.08,31.87,31.72
10240,sarles,North Dakota,3409,US-Canada Border,11/1/2012 0:00,Personal Vehicles,276,POINT (-98.94 49),https://www.wunderground.com/history/monthly/us/nd/sarles/KDVL,32.08,31.87,31.72
10241,lukeville,Arizona,2602,US-Mexico Border,11/1/2012 0:00,Rail Containers Full,0,POINT (-112.82 31.880000000000003),https://www.wunderground.com/history/monthly/us/az/lukeville/MMPE,,,
10242,lukeville,Arizona,2602,US-Mexico Border,11/1/2012 0:00,Trucks,3,POINT (-112.82 31.880000000000003),https://www.wunderground.com/history/monthly/us/az/lukeville/MMPE,,,
10243,lukeville,Arizona,2602,US-Mexico Border,11/1/2012 0:00,Rail Containers Empty,0,POINT (-112.82 31.880000000000003),https://www.wunderground.com/history/monthly/us/az/lukeville/MMPE,,,
10244,lukeville,Arizona,2602,US-Mexico Border,11/1/2012 0:00,Trains,0,POINT (-112.82 31.880000000000003),https://www.wunderground.com/history/monthly/us/az/lukeville/MMPE,,,
10245,lukeville,Arizona,2602,US-Mexico Border,11/1/2012 0:00,Pedestrians,3384,POINT (-112.82 31.880000000000003),https://www.wunderground.com/history/monthly/us/az/lukeville/MMPE,,,
10246,lukeville,Arizona,2602,US-Mexico Border,11/1/2012 0:00,Truck Containers Empty,0,POINT (-112.82 31.880000000000003),https://www.wunderground.com/history/monthly/us/az/lukeville/MMPE,,,
10247,lukeville,Arizona,2602,US-Mexico Border,11/1/2012 0:00,Train Passengers,0,POINT (-112.82 31.880000000000003),https://www.wunderground.com/history/monthly/us/az/lukeville/MMPE,,,
10248,lukeville,Arizona,2602,US-Mexico Border,11/1/2012 0:00,Bus Passengers,167,POINT (-112.82 31.880000000000003),https://www.wunderground.com/history/monthly/us/az/lukeville/MMPE,,,
10249,lukeville,Arizona,2602,US-Mexico Border,11/1/2012 0:00,Personal Vehicles,22179,POINT (-112.82 31.880000000000003),https://www.wunderground.com/history/monthly/us/az/lukeville/MMPE,,,
10250,lukeville,Arizona,2602,US-Mexico Border,11/1/2012 0:00,Personal Vehicle Passengers,42265,POINT (-112.82 31.880000000000003),https://www.wunderground.com/history/monthly/us/az/lukeville/MMPE,,,
10251,lukeville,Arizona,2602,US-Mexico Border,11/1/2012 0:00,Buses,31,POINT (-112.82 31.880000000000003),https://www.wunderground.com/history/monthly/us/az/lukeville/MMPE,,,
10252,lukeville,Arizona,2602,US-Mexico Border,11/1/2012 0:00,Truck Containers Full,0,POINT (-112.82 31.880000000000003),https://www.wunderground.com/history/monthly/us/az/lukeville/MMPE,,,
10253,opheim,Montana,3317,US-Canada Border,11/1/2012 0:00,Trains,0,POINT (-106.38 49),https://www.wunderground.com/history/monthly/us/mt/opheim/KGGW,38.7,37.63,36.26
10254,opheim,Montana,3317,US-Canada Border,11/1/2012 0:00,Rail Containers Full,0,POINT (-106.38 49),https://www.wunderground.com/history/monthly/us/mt/opheim/KGGW,38.7,37.63,36.26
10255,opheim,Montana,3317,US-Canada Border,11/1/2012 0:00,Rail Containers Empty,0,POINT (-106.38 49),https://www.wunderground.com/history/monthly/us/mt/opheim/KGGW,38.7,37.63,36.26
10256,opheim,Montana,3317,US-Canada Border,11/1/2012 0:00,Truck Containers Full,0,POINT (-106.38 49),https://www.wunderground.com/history/monthly/us/mt/opheim/KGGW,38.7,37.63,36.26
10257,opheim,Montana,3317,US-Canada Border,11/1/2012 0:00,Pedestrians,0,POINT (-106.38 49),https://www.wunderground.com/history/monthly/us/mt/opheim/KGGW,38.7,37.63,36.26
10258,opheim,Montana,3317,US-Canada Border,11/1/2012 0:00,Bus Passengers,0,POINT (-106.38 49),https://www.wunderground.com/history/monthly/us/mt/opheim/KGGW,38.7,37.63,36.26
10259,opheim,Montana,3317,US-Canada Border,11/1/2012 0:00,Buses,0,POINT (-106.38 49),https://www.wunderground.com/history/monthly/us/mt/opheim/KGGW,38.7,37.63,36.26
10260,opheim,Montana,3317,US-Canada Border,11/1/2012 0:00,Personal Vehicle Passengers,487,POINT (-106.38 49),https://www.wunderground.com/history/monthly/us/mt/opheim/KGGW,38.7,37.63,36.26
10261,opheim,Montana,3317,US-Canada Border,11/1/2012 0:00,Train Passengers,0,POINT (-106.38 49),https://www.wunderground.com/history/monthly/us/mt/opheim/KGGW,38.7,37.63,36.26
10262,opheim,Montana,3317,US-Canada Border,11/1/2012 0:00,Truck Containers Empty,0,POINT (-106.38 49),https://www.wunderground.com/history/monthly/us/mt/opheim/KGGW,38.7,37.63,36.26
10263,opheim,Montana,3317,US-Canada Border,11/1/2012 0:00,Trucks,169,POINT (-106.38 49),https://www.wunderground.com/history/monthly/us/mt/opheim/KGGW,38.7,37.63,36.26
10264,opheim,Montana,3317,US-Canada Border,11/1/2012 0:00,Personal Vehicles,441,POINT (-106.38 49),https://www.wunderground.com/history/monthly/us/mt/opheim/KGGW,38.7,37.63,36.26
10265,detroit,Michigan,3801,US-Canada Border,11/1/2012 0:00,Rail Containers Full,12394,POINT (-83.04 42.32),https://www.wunderground.com/history/monthly/us/mi/detroit/KDET,40.68,38.73,37.37
10266,detroit,Michigan,3801,US-Canada Border,11/1/2012 0:00,Bus Passengers,10948,POINT (-83.04 42.32),https://www.wunderground.com/history/monthly/us/mi/detroit/KDET,40.68,38.73,37.37
10267,detroit,Michigan,3801,US-Canada Border,11/1/2012 0:00,Truck Containers Empty,29699,POINT (-83.04 42.32),https://www.wunderground.com/history/monthly/us/mi/detroit/KDET,40.68,38.73,37.37
10268,detroit,Michigan,3801,US-Canada Border,11/1/2012 0:00,Trains,254,POINT (-83.04 42.32),https://www.wunderground.com/history/monthly/us/mi/detroit/KDET,40.68,38.73,37.37
10269,detroit,Michigan,3801,US-Canada Border,11/1/2012 0:00,Buses,916,POINT (-83.04 42.32),https://www.wunderground.com/history/monthly/us/mi/detroit/KDET,40.68,38.73,37.37
10270,detroit,Michigan,3801,US-Canada Border,11/1/2012 0:00,Trucks,130903,POINT (-83.04 42.32),https://www.wunderground.com/history/monthly/us/mi/detroit/KDET,40.68,38.73,37.37
10271,detroit,Michigan,3801,US-Canada Border,11/1/2012 0:00,Rail Containers Empty,6237,POINT (-83.04 42.32),https://www.wunderground.com/history/monthly/us/mi/detroit/KDET,40.68,38.73,37.37
10272,detroit,Michigan,3801,US-Canada Border,11/1/2012 0:00,Personal Vehicle Passengers,586340,POINT (-83.04 42.32),https://www.wunderground.com/history/monthly/us/mi/detroit/KDET,40.68,38.73,37.37
10273,detroit,Michigan,3801,US-Canada Border,11/1/2012 0:00,Train Passengers,762,POINT (-83.04 42.32),https://www.wunderground.com/history/monthly/us/mi/detroit/KDET,40.68,38.73,37.37
10274,detroit,Michigan,3801,US-Canada Border,11/1/2012 0:00,Truck Containers Full,103146,POINT (-83.04 42.32),https://www.wunderground.com/history/monthly/us/mi/detroit/KDET,40.68,38.73,37.37
10275,detroit,Michigan,3801,US-Canada Border,11/1/2012 0:00,Personal Vehicles,341134,POINT (-83.04 42.32),https://www.wunderground.com/history/monthly/us/mi/detroit/KDET,40.68,38.73,37.37
10276,detroit,Michigan,3801,US-Canada Border,11/1/2012 0:00,Pedestrians,0,POINT (-83.04 42.32),https://www.wunderground.com/history/monthly/us/mi/detroit/KDET,40.68,38.73,37.37
10277,massena,New York,704,US-Canada Border,11/1/2012 0:00,Rail Containers Empty,0,POINT (-74.74 44.99),https://www.wunderground.com/history/monthly/us/ny/massena/KMSS,43.97,41.07,38.17
10278,massena,New York,704,US-Canada Border,11/1/2012 0:00,Bus Passengers,2914,POINT (-74.74 44.99),https://www.wunderground.com/history/monthly/us/ny/massena/KMSS,43.97,41.07,38.17
