Created_Time,Tweet_text
Mon Sep 30 19:45:58 +0000 2019,"My great friend, @RepMarkMeadows, has been an EXCELLENT Chairman of the House @FreedomCaucus, which has been a trem… https://t.co/P7WAw36Cwf"
Mon Sep 30 19:08:06 +0000 2019,"BIG NEWS by @Hyundai, @Kia, and @Aptiv on a 4 BILLION DOLLAR joint venture to develop autonomous driving technologi… https://t.co/TIYsoMNiTa"
Mon Sep 30 19:04:26 +0000 2019,Great news! @Apple announced that it is building its new Mac Pro in Texas. This means hundreds of American jobs in… https://t.co/p6lpqWd1YX
Mon Sep 30 18:55:53 +0000 2019,Navistar will be building a new 250 MILLION DOLLAR truck factory in San Antonio with 600 new jobs. Congratulations… https://t.co/5U4MWzxKkz
Mon Sep 30 16:49:18 +0000 2019,"It was my Great Honor to attend this mornings Welcome Ceremony for the 20th Chairman of the Joint Chiefs of Staff,… https://t.co/Uydq6PnX1A"
Mon Sep 30 14:03:30 +0000 2019,The Fake News Media wants to stay as far away as possible from the Ukraine and China deals made by the Bidens. A Co… https://t.co/sMfEkcSkzX
Mon Sep 30 13:58:55 +0000 2019,"Very simple! I was looking for Corruption and also why Germany, France and others in the European Union don’t do mo… https://t.co/QYCX1IYMgj"
Mon Sep 30 13:50:21 +0000 2019,"“President Trump’s Job Approval Numbers have just reached the highest level since his Inauguration, around 50%, and… https://t.co/RTUdDK1bWv"
Mon Sep 30 12:44:59 +0000 2019,#FakeWhistleblower
Mon Sep 30 12:43:43 +0000 2019,WHO CHANGED THE LONG STANDING WHISTLEBLOWER RULES JUST BEFORE SUBMITTAL OF THE FAKE WHISTLEBLOWER REPORT? DRAIN THE SWAMP!
Mon Sep 30 12:40:56 +0000 2019,"Again, the President of Ukraine said there was NO (ZERO) PRESSURE PUT ON HIM BY ME. Case closed!"
Mon Sep 30 12:31:55 +0000 2019,"“After many years, the United States is finally waking up to Beijing’s plans and ambitions to pass us as the domina… https://t.co/lsUpDLZZv5"
Mon Sep 30 12:12:47 +0000 2019,"Rep. Adam Schiff illegally made up a FAKE &amp; terrible statement, pretended it to be mine as the most important part… https://t.co/zRmd9IRWOX"
Mon Sep 30 12:03:39 +0000 2019,"The Fake Whistleblower complaint is not holding up. It is mostly about the call to the Ukrainian President which, i… https://t.co/2FIn80dk3W"
Mon Sep 30 11:48:03 +0000 2019,“China Trade Turmoil: China Urging a CALM AND RATIONAL Solution.” @MariaBartiromo @FoxBusiness China is doing very… https://t.co/YQ7mkkvTk6
Mon Sep 30 11:39:41 +0000 2019,The Greatest Witch Hunt in the history of our Country!
Mon Sep 30 03:01:10 +0000 2019,https://t.co/hbSLaM3rGk
Mon Sep 30 02:41:16 +0000 2019,“This is about proving that Donald Trump was framed by the Democrats.” @RudyGiuliani https://t.co/GIadp3b0n3
Mon Sep 30 02:30:17 +0000 2019,https://t.co/CKRQNECvRu
Mon Sep 30 01:11:53 +0000 2019,“Nancy Pelosi and the Democrats can’t put down the Impeachment match. They know they couldn’t beat him in 2016 agai… https://t.co/SbaHR0GnNA
Mon Sep 30 00:30:58 +0000 2019,"“State Department has stepped up Hillary Clinton Email probe.” @foxandfriends  You mean the 33,000 Emails that she… https://t.co/yi4ovuJvir"
Mon Sep 30 00:22:14 +0000 2019,"“All that’s swirling around us now is Impeachment. We talk about it day and night, it’s what’s on the news, there i… https://t.co/n3BeIjW5fc"
Sun Sep 29 23:07:18 +0000 2019,"These Radical Left, Do Nothing Democrats, are doing great harm to our Country. They are lying &amp; cheating like never… https://t.co/jKOpEGaCQ1"
Sun Sep 29 22:53:42 +0000 2019,"Like every American, I deserve to meet my accuser, especially when this accuser, the so-called “Whistleblower,” rep… https://t.co/kD5WIu8A3E"
Sun Sep 29 18:15:22 +0000 2019,https://t.co/6S07ep4IdR
Sun Sep 29 18:12:38 +0000 2019,https://t.co/bzjqfhI6jn
Sun Sep 29 17:47:35 +0000 2019,"Wishing a Happy New Year to all of those celebrating Rosh Hashanah in America, Israel, and around the World! https://t.co/fpyewMEZuI"
Sun Sep 29 15:18:44 +0000 2019,https://t.co/vuFsgolfVO
Sun Sep 29 14:20:12 +0000 2019,Investigating Corruption is correct! https://t.co/kqn3pOZfoE
Sun Sep 29 14:10:31 +0000 2019,So great Mark! https://t.co/GbwEnkFmwe
Sun Sep 29 13:18:48 +0000 2019,https://t.co/w6o2JkaxZ7
Sun Sep 29 12:29:36 +0000 2019,Will happen to all of those seeking unlawful impeachment in 50 Trump type Districts. We will win big! https://t.co/aX5l9WrP1z
Sun Sep 29 12:22:28 +0000 2019,“These are Trumped-Up Charges.” @PeteHegseth  @foxandfriends
Sun Sep 29 03:00:39 +0000 2019,The Fake News doesn’t dare mention the corrupt Democrats! https://t.co/JIiOE2a2JF
Sun Sep 29 02:00:25 +0000 2019,The only people that don’t like my conversation with the new Ukrainian President are those that heard Rep. Adam Sch… https://t.co/IaGnPLupMB
Sun Sep 29 01:53:28 +0000 2019,"It is disgraceful what the Do Nothing Democrats are doing (the Impeachment Scam), but it is also disgraceful what t… https://t.co/88CYIDT9fH"
Sat Sep 28 22:39:41 +0000 2019,"WOW, they got caught. End the Witch Hunt now! https://t.co/A5k3u9Rg3D"
Sat Sep 28 22:30:33 +0000 2019,The Whistleblower’s complaint is completely different and at odds from my actual conversation with the new Presiden… https://t.co/pZAgEbwdbK
Sat Sep 28 22:00:48 +0000 2019,"How do you impeach a President who has created the greatest Economy in the history of our Country, entirely rebuilt… https://t.co/6HFLjAPjrr"
Sat Sep 28 21:14:45 +0000 2019,"They are trying to stop ME, because I am fighting for YOU! https://t.co/xiw4jtjkNl"
Sat Sep 28 12:35:58 +0000 2019,KEEP AMERICA GREAT!
Sat Sep 28 12:35:34 +0000 2019,MAKE AMERICA GREAT AGAIN!
Sat Sep 28 12:34:25 +0000 2019,PRESIDENTIAL HARASSMENT!
Sat Sep 28 12:16:09 +0000 2019,"Can you imagine if these Do Nothing Democrat Savages, people like Nadler, Schiff, AOC Plus 3, and many more, had a… https://t.co/NSEozjOBNb"
Sat Sep 28 04:09:28 +0000 2019,Voter I.D. is the best way. Go for it Doug! https://t.co/D0HtwP2u59
Sat Sep 28 03:55:17 +0000 2019,Thank you to General McMaster. Just more Fake News! https://t.co/kVR6Q0Qu6a
Sat Sep 28 02:03:00 +0000 2019,https://t.co/SzT60K4sW3
Fri Sep 27 19:41:18 +0000 2019,I AM DRAINING THE SWAMP! https://t.co/U7WxKrO6Kx
Fri Sep 27 15:24:05 +0000 2019,"If that perfect phone call with the President of Ukraine Isn’t considered appropriate, then no future President can… https://t.co/QfHzQrLk7J"
Fri Sep 27 13:42:57 +0000 2019,"Sounding more and more like the so-called Whistleblower isn’t a Whistleblower at all. In addition, all second hand… https://t.co/MAnthxbKYt"
Fri Sep 27 13:32:06 +0000 2019,The Democrats are now to be known as the DO NOTHING PARTY!
Fri Sep 27 13:29:18 +0000 2019,Rep. Adam Schiff totally made up my conversation with Ukraine President and read it to Congress and Millions. He mu… https://t.co/NODwsXNb79
Fri Sep 27 13:25:16 +0000 2019,“IT WAS A PERFECT CONVERSATION WITH UKRAINE PRESIDENT!”
Fri Sep 27 13:23:05 +0000 2019,"Iran wanted me to lift the sanctions imposed on them in order to meet. I said, of course, NO!"
Fri Sep 27 12:58:45 +0000 2019,https://t.co/lnNyGMleKJ
Fri Sep 27 12:29:51 +0000 2019,"Rep. Adam Schiff fraudulently read to Congress, with millions of people watching, a version of my conversation with… https://t.co/gxbYFvD2uD"
Fri Sep 27 11:20:25 +0000 2019,"Obama loving (wrote Obama book) Peter Baker of the Failing New York Times, married to an even bigger Trump Hater th… https://t.co/8Yq8h5xhDq"
Fri Sep 27 11:02:42 +0000 2019,"To show you how dishonest the LameStream Media is, I used the word Liddle’, not Liddle, in discribing Corrupt Congr… https://t.co/guKxTAXhvR"
Fri Sep 27 03:37:14 +0000 2019,https://t.co/nnZWgUDKMT
Fri Sep 27 03:12:40 +0000 2019,https://t.co/tY8as4SYGY
Fri Sep 27 03:03:36 +0000 2019,https://t.co/MZdR4l1H4U
Fri Sep 27 00:30:26 +0000 2019,So many lies by Sleepy Joe and the Do Nothing Democrats! https://t.co/MY1zkMvFQW
Fri Sep 27 00:06:36 +0000 2019,https://t.co/ck4ZWu3F2N
Fri Sep 27 00:06:08 +0000 2019,https://t.co/6ggjWb5uJZ
Fri Sep 27 00:02:46 +0000 2019,https://t.co/TAJLOrpFZe
Thu Sep 26 23:24:46 +0000 2019,Will be a GREAT and very accurate show tonight by @seanhannity on @foxnews (9:00 PM). Will play my full statement from Air Force One!
Thu Sep 26 23:02:38 +0000 2019,The President of Ukraine said that he was NOT pressured by me to do anything wrong. Can’t have better testimony tha… https://t.co/t9TAX3Ne86
Thu Sep 26 23:01:12 +0000 2019,No one has done more behind the scenes for STRONG BORDER SECURITY than @SenCapito. Her bill passed Committee today… https://t.co/r7L8mEwPX5
Thu Sep 26 22:58:54 +0000 2019,"Congratulations to my friend @SenShelby, our powerful Appropriations Chairman, for his hard work on many strong bil… https://t.co/iJugvD2Ota"
Thu Sep 26 18:13:15 +0000 2019,"Liddle’ Adam Schiff, who has worked unsuccessfully for 3 years to hurt the Republican Party and President, has just… https://t.co/oY9z9ecAHE"
Thu Sep 26 16:48:21 +0000 2019,Adam Schiff has zero credibility. Another fantasy to hurt the Republican Party!
Thu Sep 26 16:43:07 +0000 2019,"A whistleblower with second hand information? Another Fake News Story! See what was said on the very nice, no press… https://t.co/DjOJfuLzMw"
Thu Sep 26 16:37:35 +0000 2019,"That, and many other reasons, is why Republicans will win North Carolina! https://t.co/m4GNvbp7oK"
Thu Sep 26 16:21:10 +0000 2019,"“Is there a case for impeachment? Absolutely not! There is no high crime or misdemeanor, no crime, no extortion, no… https://t.co/DgLwDQ29Bg"
Thu Sep 26 11:24:29 +0000 2019,THE GREATEST SCAM IN THE HISTORY OF AMERICAN POLITICS!
Thu Sep 26 11:17:02 +0000 2019,Thank you Jim! https://t.co/9ldr6iSdpl
Thu Sep 26 11:14:41 +0000 2019,If they actually did this the markets would crash. Do you think it was luck that got us to the best Stock Market an… https://t.co/3PD3N2nV7s
Thu Sep 26 11:08:44 +0000 2019,So bad for our Country! https://t.co/BzICeKn8hY
Thu Sep 26 11:06:50 +0000 2019,"So cute! Her father is under siege, for no reason, since his first day in office! https://t.co/8wtB3H4fth"
Thu Sep 26 02:46:57 +0000 2019,One of our best fundraising days EVER! https://t.co/zohH8Xm5ak
Thu Sep 26 02:45:46 +0000 2019,"So true, but it will never work! https://t.co/UEi4U4lpTs"
Thu Sep 26 01:46:57 +0000 2019,https://t.co/o88dILO9oU
Wed Sep 25 21:34:00 +0000 2019,https://t.co/hkI6Su3hSR
Wed Sep 25 20:17:32 +0000 2019,I have informed @GOPLeader Kevin McCarthy and all Republicans in the House that I fully support transparency on so-… https://t.co/eE80zyDtdm
Wed Sep 25 18:13:43 +0000 2019,Wow! “Ukraine Whistleblower’s lead attorney donated to Biden.” @FreeBeacon
Wed Sep 25 16:33:29 +0000 2019,https://t.co/U4PIG5LPlX
Wed Sep 25 16:06:15 +0000 2019,https://t.co/VmHKZpuPs4
Wed Sep 25 15:56:50 +0000 2019,“He (President Trump) didn’t specifically mention the explicit quid pro quo of…unless you investigate this…we’re go… https://t.co/bwPO6TwLLP
Wed Sep 25 15:32:16 +0000 2019,https://t.co/enifgzhUdC
Wed Sep 25 15:25:13 +0000 2019,“You don’t see a direct quid pro quo in this.” @BretBaier
Wed Sep 25 14:58:08 +0000 2019,“Democrats wrote to the Ukrainian government in May 2018 urging it to continue investigations into President Donald… https://t.co/xoOOY4kaIO
Wed Sep 25 13:59:22 +0000 2019,https://t.co/coIrRDN33G
Wed Sep 25 13:17:46 +0000 2019,"Will the Democrats apologize after seeing what was said on the call with the Ukrainian President? They should, a pe… https://t.co/cvBlRlouiV"
Wed Sep 25 13:11:57 +0000 2019,“The Democrats have been talking about Impeaching Donald Trump since before he was inaugurated.” @SteveDoocy… https://t.co/2CJyspMR8o
Wed Sep 25 11:24:02 +0000 2019,There has been no President in the history of our Country who has been treated so badly as I have. The Democrats ar… https://t.co/RMjC2TxqcK
Wed Sep 25 11:14:03 +0000 2019,"Great new book by the brilliant Andrew McCarthy, BALL OF COLLUSION, THE PLOT TO RIG AN ELECTION AND DESTROY A PRESI… https://t.co/3uzucG7u1j"
Wed Sep 25 03:41:45 +0000 2019,Thank you @LouDobbs and @JudgeJeanine! https://t.co/LdfGFvAJNF
Wed Sep 25 03:37:24 +0000 2019,Thank you @kevinomccarthy! https://t.co/DhcGpWEOME
Wed Sep 25 03:34:49 +0000 2019,“He (Trump) has already been suffering from this type of a Witch Hunt since before his Inauguration. If it’s not on… https://t.co/tfXuVYaDm3
Wed Sep 25 03:17:40 +0000 2019,Sooooo true @LindseyGrahamSC! https://t.co/ZzFwXHV5ua
Wed Sep 25 03:04:28 +0000 2019,Thank you @JennaEllisRives -- totally agree! https://t.co/n3GDdAHLWh
Wed Sep 25 02:55:52 +0000 2019,"""They (Dems) are scrambling for a theme and narrative. They've gone everywhere from Russian Hoax to Russian Collusi… https://t.co/xYAVSfnx2F"
Wed Sep 25 02:35:04 +0000 2019,"“Mark Levin: Media trying to protect Biden, ignoring MASSIVE DEMOCRAT SCANDAL” https://t.co/9Il7wHwQ7J"
Wed Sep 25 02:26:39 +0000 2019,"“Attorney For Anti-Trump ‘Whistleblower’ Worked For Hillary Clinton, Chuck Schumer” https://t.co/yxQ5obwB6K"
Tue Sep 24 23:17:48 +0000 2019,https://t.co/OFMzIMWpv1
Tue Sep 24 22:22:40 +0000 2019,Secretary of State Pompeo recieved permission from Ukraine Government to release the transcript of the telephone ca… https://t.co/YgkxRyfj06
Tue Sep 24 21:32:32 +0000 2019,https://t.co/1KOSnHguW2
Tue Sep 24 21:17:42 +0000 2019,PRESIDENTIAL HARASSMENT!
Tue Sep 24 21:14:05 +0000 2019,They never even saw the transcript of the call. A total Witch Hunt!
Tue Sep 24 21:11:15 +0000 2019,"Pelosi, Nadler, Schiff and, of course, Maxine Waters! Can you believe this?"
Tue Sep 24 21:08:01 +0000 2019,"Such an important day at the United Nations, so much work and so much success, and the Democrats purposely had to r… https://t.co/ADWKdbaWGD"
Tue Sep 24 18:52:31 +0000 2019,The Democrats are so focused on hurting the Republican Party and the President that they are unable to get anything… https://t.co/XBGxTiMYsh
Tue Sep 24 18:51:25 +0000 2019,THANK YOU! https://t.co/Ne2LOSAWpX
Tue Sep 24 18:12:09 +0000 2019,"I am currently at the United Nations representing our Country, but have authorized the release tomorrow of the comp… https://t.co/DzNVru4Bua"
Tue Sep 24 04:02:04 +0000 2019,True. A wonderful meeting! https://t.co/W9ByXaS8Qf
Tue Sep 24 03:36:12 +0000 2019,She seems like a very happy young girl looking forward to a bright and wonderful future. So nice to see! https://t.co/1tQG6QcVKO
Tue Sep 24 00:37:02 +0000 2019,https://t.co/p5imhMJqS1
Mon Sep 23 23:24:31 +0000 2019,“@FoxNews bombshell information reports that the so-called Whistleblower did not have firsthand knowledge of that p… https://t.co/awdNPgT7gw
Mon Sep 23 23:15:15 +0000 2019,#UNGA https://t.co/iIZugqjEhP
Mon Sep 23 22:44:25 +0000 2019,94% approval rating in the Republican Party. Thank you!
Mon Sep 23 20:21:42 +0000 2019,"Thank you, working hard! https://t.co/1CpxcJOtha"
Mon Sep 23 19:37:27 +0000 2019,This is the real corruption that the Fake News Media refuses to even acknowledge! https://t.co/FCvUtWA33j
Mon Sep 23 15:29:08 +0000 2019,"“The very thing that they are accusing President Trump of doing (which I didn’t do), was actually done by Joe Biden… https://t.co/UMoCGTXgLw"
Mon Sep 23 03:03:47 +0000 2019,https://t.co/lYQkgU9G04
Mon Sep 23 00:06:54 +0000 2019,Just leaving the Great State of Ohio for New York and a few big days at the United Nations. Your Country will be well represented!
Mon Sep 23 00:03:55 +0000 2019,Now the Fake News Media says I “pressured the Ukrainian President at least 8 times during my telephone call with hi… https://t.co/aYvwR2KJZj
Sun Sep 22 23:42:10 +0000 2019,https://t.co/J7g5L8LzrV
Sun Sep 22 19:05:45 +0000 2019,Incredible! https://t.co/SHs0RkxjzF
Sun Sep 22 19:03:37 +0000 2019,The USA Loves India! https://t.co/xlfnWafxpg
Sun Sep 22 18:11:17 +0000 2019,https://t.co/heZ2mNSBUw
Sun Sep 22 15:34:01 +0000 2019,Justice Kavanaugh should sue The Failing New York Times for all they are worth!
Sun Sep 22 15:28:48 +0000 2019,Look forward to being with our great India loving community! https://t.co/RldaoFw0Uc
Sun Sep 22 15:22:23 +0000 2019,“The @nytimes is trying to make someone (Justice Kavanaugh) into an evil person when they don’t have the informatio… https://t.co/ZTy9jQizkD
Sun Sep 22 14:39:53 +0000 2019,Will be in Houston to be with my friend. Will be a great day in Texas! https://t.co/SqdOZfqd2b
Sun Sep 22 14:29:04 +0000 2019,"“They are trying to destroy and influence Justice Kavanaugh, a very good man.” @LindseyGrahamSC  100% correct, and… https://t.co/46B9VLzwN4"
Sun Sep 22 13:39:21 +0000 2019,I go along with Joe! https://t.co/zVxBruUYF8
Sun Sep 22 13:39:20 +0000 2019,"“Go across the world and you’ll see either very low interest rates, or negative rates. The President wants to be co… https://t.co/dmF8dZ4HzY"
Sun Sep 22 13:39:19 +0000 2019,“The real story involves Hunter Biden going around the world and collecting large payments from foreign governments… https://t.co/3swZXZ3pJa
